id,video_id,author,comment,published_at,like_count
1793,2pIRVMttCzk,@dirrubegame3102,🤲⛪🤲😭😭,2020-01-17T12:45:37Z,2
1794,2pIRVMttCzk,@dirrubegame3102,AMEN AMEN AMEN ⛪,2020-01-17T12:41:42Z,2
1819,h7wCOzRdURI,@ashenafigunta7330,ቃለ ሕይወት ያሰማልን!!!,2020-01-17T12:10:36Z,2
1820,h7wCOzRdURI,@melakutale4669,ቃለ ሕይወት ያሰማልን፡፡,2020-01-17T11:39:36Z,2
1795,2pIRVMttCzk,@weletemariamtadesse7837,Can you also translate it in Amharic please. So I can understand it.,2020-01-17T05:01:29Z,2
1821,h7wCOzRdURI,@merigetasenaysenshaw9152,ቃለ ሕይወት ያሰማልን,2020-01-17T02:08:36Z,4
1796,2pIRVMttCzk,@SirakKahsayKibrom,Yonat   ⛪,2020-01-16T21:54:38Z,1
1797,2pIRVMttCzk,@SirakKahsayKibrom,Yonat    yemejet  qenye   leakuna⛪,2020-01-16T21:53:57Z,1
1822,h7wCOzRdURI,@mimzidk,zimare melaekt yesemalin...thank you so much for the videos..It is very helpful!,2020-01-16T20:51:09Z,2
1823,h7wCOzRdURI,@dirrubegame3102,AMEN AMEN AMEN Waqqayo sagale jirenya issin hadhagesisu ebifama silasen siha ebisu,2020-01-16T20:16:46Z,2
1903,yiS7SpT9pVc,@alk77temesgen77,Kale hiwet yesmealna aboy mergeta,2020-01-14T18:33:25Z,7
1838,9C3lnvElC2M,@SirakKahsayKibrom,Selam  Yenat    mejemery   yeqini  zeyma   leakuna  👍,2020-01-13T20:16:53Z,2
1839,9C3lnvElC2M,@alemjerusalem958,Kale hiwot yasemalen..........,2020-01-13T17:33:05Z,2
1922,Gc6V7xmsnVA,@alk77temesgen77,Kale hiwet yesmealna aboy mergeta,2020-01-13T00:07:34Z,1
1840,9C3lnvElC2M,@samsungsdaniel4708,Kalehiwet yasemaln Yeneta.,2020-01-12T22:09:28Z,3
1933,vhho2KYdALM,@مريممحمد-ظ6ش5ث,💒💒💒💒👏👏👏🇪🇹🇪🇹🌹,2020-01-12T01:20:44Z,0
1843,FKFqCBDeXDg,@afworkiazemo8725,ብጣሚ ደስ ዝብል ዜማ ቃለ ሂወት የስመኣልና ቀጽልዎ መረገታ እግዚኣብሄር ሓይሊ ይሃብኩም,2020-01-11T09:31:25Z,2
1844,FKFqCBDeXDg,@zemedebaytabr5113,"ቃለ ሂወት የስማዓልና    ብጣዕሚ ኣዕፅምቲ ዘጥልል ዜማ   
ብዙሕ ንማሃር ኣለና ኢና በኣኹም 
እግዚኣብሔር  ይባርኽኩም",2020-01-11T06:32:29Z,1
1845,FKFqCBDeXDg,@SirakKahsayKibrom,xibq   memhry    qexilwa,2020-01-11T01:38:02Z,1
1846,FKFqCBDeXDg,@SirakKahsayKibrom,Selam   memhrey   Kemey     ke    qiniye   sdeduna,2020-01-11T01:37:11Z,1
2360,qizjVntBeXg,@SirakKahsayKibrom,Selam   kemey   memhr,2020-01-11T01:33:19Z,2
1904,yiS7SpT9pVc,@hiywetyemaryamlijj9129,አሜን አሜን አሜንንንን ዝማሬ መላእክት ያሰማልን,2020-01-10T14:09:35Z,7
1848,AP9TWwwzr3w,@ethieltube2130,ዮም ሰማያዊ በጎል ሰከበ ለዘተወልደ እም ቅድስት ድንግል,2020-01-10T07:13:50Z,1
1905,yiS7SpT9pVc,@addismarley7480,new ethiopian orthodox mezmur https://www.youtube.com/watch?v=IGaBxQ-2jyY&t=64s,2020-01-09T18:05:13Z,0
2413,2eh9PA3uUkg,@hagazibirhanu2261,ቃለህይወትያሰማልን,2020-01-09T14:26:12Z,8
1906,yiS7SpT9pVc,@waya8881,አሜን አሜን አሜን,2020-01-08T20:20:42Z,5
1849,AP9TWwwzr3w,@temuethioisraeltube2614,ደስ ይላል።ግን ጸናጽሉ እሚያሳርፍበት ቦታ አለው ።እሱ ቢስተካከል ጥሩ ነው,2020-01-08T20:12:31Z,1
1907,yiS7SpT9pVc,@ልብውልቅ,አሜን   አሜን   አሜን,2020-01-08T13:57:37Z,5
1908,yiS7SpT9pVc,@-tube215,ዝማሬ መላእክት ያሰማልን,2020-01-07T22:36:52Z,6
1909,yiS7SpT9pVc,@getasewkasahun76,I like that,2020-01-07T02:22:43Z,6
1853,YZHIPDY35k8,@dirrubegame3102,"AMEN AMEN AMEN 
Waqqayo sagale jirenya issin hadhagesisu ebifama silasen siha ebisu",2020-01-06T22:32:39Z,1
1910,yiS7SpT9pVc,@ቤተ-ኤል,ዝማሬ መላክ ያሰማልን ቤተ ክርስቲያናችንና አባቶቻችን ፈጣሪ ይጠብቅልንንን,2020-01-06T18:13:14Z,9
1911,yiS7SpT9pVc,@desalegnbeshaw43,ዝማሬ መላእክትን ያሰማልን። አመቱ ያድርስልን የንታ።,2020-01-06T13:14:03Z,8
1912,yiS7SpT9pVc,@isaacidris4345,🙏🏾,2020-01-06T10:17:32Z,5
1867,4Nl6aib4jQI,@isaacidris4345,🙏🏾,2020-01-06T10:16:33Z,1
1923,Gc6V7xmsnVA,@temuethioisraeltube2614,በእውነት ዋጋችሁን እግዚአብሔር እጥፍ ድርብ ያድርግልን።ምን አልባት እንደኔ የተጠቀመበት ካለ ደግሞ ይማርበታል ብየ አስባለሁ።,2020-01-05T22:01:23Z,2
1854,YZHIPDY35k8,@teklehaymanotgebrehiwet9640,ቃለ ህይወት ያሰማልን,2020-01-04T16:58:14Z,1
1924,Gc6V7xmsnVA,@kibretasnakew9437,ቃለ ህይወት ያሰማልን ታላቁ ሊቅ ሊቀ ጠበብት ተክሌ ሲራክ,2020-01-04T09:32:51Z,1
1913,yiS7SpT9pVc,@yossiefmer733,Qal hiwet yasemalin,2020-01-03T23:10:11Z,6
1925,Gc6V7xmsnVA,@እኔነኝ-ኈ9ቀ,አምላክ ዪባርክልን በታምእናመሰግናለን,2020-01-03T16:51:58Z,1
2344,_ZE8tADdgno,@fisihasilassie4799,ቃለ ህይወትን ያሰማልን በጣም ትልቅ ስራ ነው በርቱ,2020-01-03T13:54:12Z,4
1914,yiS7SpT9pVc,@therelatablepriest,My gosh the way they do zemame is soo amazing 😍 God bless you yeneta.. Thank you for inspiring and teaching us 🙏🏽,2020-01-03T09:00:49Z,19
1868,4Nl6aib4jQI,@mintesnotasnake1104,edme yistilin memher,2020-01-03T06:35:22Z,1
1860,O94J8_rsmW0,@1221-z7d,can  you post esme lalem?,2020-01-03T06:22:01Z,2
1869,4Nl6aib4jQI,@aman2379,ቃለ ህይወት ያሰማልን እድሜና ጤና ይስጥልን,2020-01-03T00:06:32Z,2
1870,4Nl6aib4jQI,@zeyitm5403,"Betam gerum new 
Zemarie melaekt yasemaln bertulen. 
5 kilo kidest mareyam yalehu new yemimeslgn.",2020-01-02T20:13:24Z,3
1926,Gc6V7xmsnVA,@teklehaymanotgebrehiwet9640,ቃለ ህይወት ያሰማልን መድሃኔ ዓለም ክርስቶስ ባሉበት ይጠብቅልን,2020-01-02T19:25:53Z,2
1987,uK7tHUlANM4,@kidistnigussie9338,"Thank you so much for consistently posting. One note, the title says Mezmur ZeSibket but it should be Mezmur ZeBirhan right?",2020-01-02T19:18:33Z,2
1861,O94J8_rsmW0,@aman2379,ቃለ ሕይወት ያሰማልን,2020-01-02T18:57:44Z,3
1915,yiS7SpT9pVc,@zeamanuelkessete1900,AMEN (3) zmare melaekt yasemalen,2020-01-02T17:27:31Z,6
1871,4Nl6aib4jQI,@zeamanuelkessete1900,"Amen amen amen zmare melaekt yesmealna  
Egziabhier xega bedibe xega ytebqen.",2020-01-02T17:07:49Z,3
1862,O94J8_rsmW0,@dawithabtom3971,ይበል ቃለ ሂወት ያሰማልን,2020-01-02T16:16:47Z,3
1872,4Nl6aib4jQI,@woldemikeal3705,የመላእክት ጣእመ ዜማ ያሰማልን,2020-01-02T05:11:41Z,3
1977,bcP5Go0j3sE,@TM-rr6tu,ማስቀፀል ይችላሉ ግን አባታችን?,2020-01-02T01:58:19Z,2
1978,bcP5Go0j3sE,@TM-rr6tu,"ቃለ ህይወትን ያሰማልን አባታችን
ያገልግሎት ዘመንዎን ያርዝምልን",2020-01-02T01:56:34Z,2
1916,yiS7SpT9pVc,@dendenmebrahtom3881,መምህራችን ቃል ህይወት የስማልኝ በእድሜ በጸጋ ይጠብቅል🙏🙏🙏,2020-01-01T23:24:02Z,6
1917,yiS7SpT9pVc,@Bereket-Tube,ካህን ወመዘምር ከመ ያሬድ,2020-01-01T21:03:18Z,6
1979,bcP5Go0j3sE,@SirakKahsayKibrom,Kibre   yet   sdeduna    yenat,2020-01-01T16:20:10Z,1
1918,yiS7SpT9pVc,@kiduish21,ዝማሬ መላእክት ያሰማልን መምህራችን,2020-01-01T15:15:59Z,6
1934,vhho2KYdALM,@zacnfl,👁,2020-01-01T12:16:19Z,0
1927,Gc6V7xmsnVA,@habtegebreab4531,""" ጸገብነ እግዚኦ እምበረከተ ቤትከ """,2020-01-01T11:27:30Z,2
2414,2eh9PA3uUkg,@SirakKahsayKibrom,Selam   yemrhit   qiny   leakuna  namesegnal   tankis,2019-12-31T20:54:13Z,5
1935,vhho2KYdALM,@yoelboybeyene8291,Can you ask liqe tebebt to do ጽፋት ዘእስመለኣለም as well,2019-12-31T18:22:44Z,1
2039,I8v8SgSPvRQ,@Seniwelda121,God bless you!!!!!!!,2019-12-31T16:38:11Z,2
1980,bcP5Go0j3sE,@Seniwelda121,Amen amen amen,2019-12-31T15:16:45Z,2
1936,vhho2KYdALM,@Seniwelda121,Amen amen amen God bless you long life love love love for my people,2019-12-31T14:50:50Z,1
1981,bcP5Go0j3sE,@yohannessemegn9059,ቃለ ህይወት ያሰማልን ዝማሬ መላእክት ያሰማልን የቅዱሳን ኣምላክ የኣባቶቻችን ኣምላክ የኛም ኣምላክ ይጠብቅልን የኣገልግሎዎት ያረዝምልን,2019-12-31T13:41:33Z,2
1997,wboo-UjyNxA,@Seniwelda121,ያስለቅሳል ይህንን ህይወትን የሚያለመልም ዜማ በህዝባችን ላይ ፍቅሩ ይደር,2019-12-31T12:51:06Z,1
1998,wboo-UjyNxA,@Seniwelda121,እግዚአብሄር እድሜ ማቱሳላ ይስጥልን,2019-12-31T12:49:38Z,1
2187,P55sE2Blv20,@Seniwelda121,ግሩም ድንቅ ነው,2019-12-31T12:28:39Z,2
2188,P55sE2Blv20,@Seniwelda121,አሜን አሜን አሜን እንዲህ ሁሉም ዜማ ቢዘጋጅ እንዴት እንደምንሎት ቃል የለንም ህዝብ ይድናል እድሜ ጤና ይስጥልንንን,2019-12-31T12:28:05Z,2
1937,vhho2KYdALM,@dirrubegame3102,AMEN AMEN AMEN Waqqayo sagale jirenya issin hadhagesisu ebifama silasen siha ebisu kena ijole kaku,2019-12-31T05:18:08Z,2
1938,vhho2KYdALM,@habtegebreab4531,ጸጋከ ይብዛኅ ከመ አቡነ ተክለ ሃይማኖት !!,2019-12-31T04:43:47Z,2
1939,vhho2KYdALM,@wishub,ቃለ ሕይወት ያሰማልን,2019-12-31T03:09:56Z,3
1940,vhho2KYdALM,@wishub,Do gena wereb,2019-12-31T03:08:07Z,4
2002,6xJfT_8EDwM,@kidaneki1620,ማፈሪያ,2019-12-31T01:35:27Z,0
1982,bcP5Go0j3sE,@teklehaymanotgebrehiwet9640,ቃለ ህይወት ያሰማልን ዝማሬ መላእክት ያሰማልን የቅዱሳን ኣምላክ የኣባቶቻችን ኣምላክ የኛም ኣምላክ ይጠብቅልን የኣገልግሎዎት ያረዝምልን,2019-12-30T17:24:35Z,4
1983,bcP5Go0j3sE,@asfahagebremeskel4705,"Betam betam des aleygn ymwadachw abatachin
 Qale hiwet yesmalin",2019-12-30T15:13:19Z,2
1984,bcP5Go0j3sE,@hanitekle6763,Qalehiwet yesmealna likawnt abotat,2019-12-30T13:48:08Z,1
1985,bcP5Go0j3sE,@leikunkinde8450,አሁን ተስፋ አለኝ,2019-12-30T11:58:07Z,2
2016,nleicWvRv4s,@abrahamzekios9944,"Great we appreciate  so much thanks, thanks  thanks.",2019-12-30T05:55:38Z,2
2082,iCQtZ6bwKWc,@سميرهاصرفلها,አሜን መንፈስን የሚያድስ ዜማ ነው የአገልግልዎትን ዘመን ያርዝምልን 💐🕊🕊🙏🙌,2019-12-29T18:25:12Z,1
2017,nleicWvRv4s,@سميرهاصرفلها,መሕራችን የአገልግሎት ዘመነዎ ይርዘም 🙏🙏🙌አሜን,2019-12-29T18:21:08Z,1
2040,I8v8SgSPvRQ,@rashamash3070,Abhyte webhte ortwdowcse mhwen mlkay zmarye ysemaln,2019-12-29T10:41:40Z,1
1988,uK7tHUlANM4,@laikemariamayelign3282,ቃለ ህይወት ያሰማልን  የኔታ,2019-12-27T22:21:27Z,1
2018,nleicWvRv4s,@muluabrha8601,መምህረራችን የአገልግሎት ዕድሜ ያርዝምልን,2019-12-27T13:28:35Z,2
2041,I8v8SgSPvRQ,@hadisszekarias860,መምህራችን ቃል ህይወት የስማልኝ በእድሜ በጸጋ ይጠብቅል,2019-12-27T12:11:37Z,2
1989,uK7tHUlANM4,@zacnfl,🙏🏾,2019-12-27T10:07:44Z,1
2019,nleicWvRv4s,@dendenmebrahtom3881,መምህራችን ቃል ህይወት የስማልኝ በእድሜ በጸጋ እግዚአብሔር ይጠብቅል🙏,2019-12-23T06:25:29Z,2
2042,I8v8SgSPvRQ,@dendenmebrahtom3881,"መምህራችን ቃል ህይወት የስማልኝ በእድሜ በጸጋ ይጠብቅል እጣነ ሞገር በጽህፌት መፃፍ ይችላሉ እፈልጋለሁ

ዮም በዛቲ እለት ኣመ ኣሰርቱ ወተስዓቱ ለታሕሳስ ናበዕል በዓል ዓቢየ:: በዘበቱ ዘኣድሃኖሙ ቅዱስ ገብሪኤል ለሰለስቱ ደቂቅ ኣመ ዉስተ እሳተ በሃገረ ባቢሎን
 ቅዱስ ገብሪኤል በሃይሉ ወበሃይለ እግዚኣብሄር ኩሉ ዝክል",2019-12-22T22:04:33Z,3
1999,wboo-UjyNxA,@teklehaymanotgebrehiwet9640,ስለ ቅዱስ ቃሉ እግዚኣብሄር ይመስገን መምህራችን ቃለ ህይወት ያሰማልን የኣገልግሎዎት ይረዝምልን በእድሜ በጸጋ ይጠብቅልን,2019-12-22T13:51:09Z,1
2416,du3K2uk6U24,@እመቤትእመቤት-ተ1ደ,❤❤❤አሜን አሜን አሜን,2019-12-22T12:21:15Z,0
2003,6xJfT_8EDwM,@amanuelluel3995,Abatachene edemi yesethlehne bereta Egezabihre yetebeke betame nw yemewede enija mene beye enedemegelesti,2019-12-21T16:55:40Z,1
2004,6xJfT_8EDwM,@gizachewalemu4534,ቃለ ሕይወትን ያሰማልን:: እድሜና ጤና ይስጥልን::,2019-12-21T05:43:45Z,1
2358,TlHBp8PIfpE,@SirakKahsayKibrom,tenkis   memhirey,2019-12-20T20:14:10Z,1
2007,nkyKzB3ri_s,@abadi7133,We are really grateful for the wonderful teaching. I really appreciate you our beloved teacher. May God protect you from all evil things and stand you In the holy apostolic church unto the age of ages. I don’t understand who disliked this mighty words of God. God forgive him. Keep it up our teacher. We are learning a lot.,2019-12-19T05:11:32Z,2
2043,I8v8SgSPvRQ,@habtegebreab4531,"""ወእጸግብ በርእየ ስሐቲከ""",2019-12-19T02:28:09Z,2
2020,nleicWvRv4s,@teklehaymanotgebrehiwet9640,ቃለ ህይወት ያሰማልን,2019-12-18T19:02:57Z,3
2021,nleicWvRv4s,@gechdese2634,keykirta gar ye gena ena timket woreb bitseruln,2019-12-18T18:35:58Z,2
2024,mzjx9kUbgC8,@gechdese2634,yimechachihu kehone keyikirta gar ye gena ena ye timket woreb siruln,2019-12-18T18:26:42Z,0
2008,nkyKzB3ri_s,@ገየ,ቃለ ሂወት የስመዓልና መምህር ሓዉና ናይ ልደት ወረብ ድማ ሸርርር በሉልና,2019-12-18T08:33:15Z,1
2022,nleicWvRv4s,@habtegebreab4531,"""ይጥዕመኒ ቃልከ እምአስካለ ወይን""",2019-12-18T00:25:47Z,2
2023,AZly36D19p0,@dirrubegame3102,"AMEN AMEN AMEN🙌⛪🙌
Elllllle Ellllllle Elllllllllle👏👏👏
Waqqayo sagale jirenya issin hadhagesisu ebifama silasen siha ebisu kena ijole kaku 😍😍💗",2019-12-17T05:48:53Z,1
2044,I8v8SgSPvRQ,@dawithabtom3971,Angergari na esmelealem stlkun tru neber,2019-12-16T22:41:59Z,1
2045,I8v8SgSPvRQ,@dawithabtom3971,Kale hiwet yasemaln,2019-12-16T22:41:17Z,2
2098,ZN9dbzoL4fg,@ማርያምየፈጣሪእናትነችማር,ቃለ ህይወት ያሰማልን,2019-12-15T19:15:15Z,0
2046,I8v8SgSPvRQ,@teklehaymanotgebrehiwet9640,መምህራችን ቃለ ህይወት የሰማልኝ በእድሜ በጸጋ ይጠብቅልኝ እጣነ ሞገር ብግእዝና ብእዝል እንደ እግዚኣብሄር ፍቃድ ጥያቄ ኣቀርባለው,2019-12-12T18:37:51Z,5
2053,IJJu7-COnJc,@habtegebreab4531,"""ግሩም እምግሩማን""!!",2019-12-12T08:46:35Z,1
2054,IJJu7-COnJc,@teddyboy8904,አምላከ ቅዱስ ያሬድ አስበ መምህራን ክብረ ቅዱሳንን ይስጥልን!,2019-12-12T05:55:56Z,1
2066,D5Z15j0Oiy4,@mimzidk,Zimare melaekt yesmeana 😱😍🙏🏾,2019-12-12T01:59:28Z,3
2055,IJJu7-COnJc,@kurabachwehabte568,ዝማሬ መላእክታ ያሰማልን ሊቀ ጠበብት.የእስመ ላለም ጽፋታ ያስፈልገናል ለወደፊቱ ።እግዚአብሔር ያክብርልን እናመሰግናለን።,2019-12-12T00:26:31Z,2
2056,IJJu7-COnJc,@ብመገድኻምርሓኒእግዚ-አ2ኈ,"ጽፍት ናይ እስመላዕለም ከ የናታ 
ተስፋ ሰላም ሩፍታ ይስመዓኒ ማህሌትኩም ክሰምዕ 
እመኣምላክ ኣዕዚዛ ትባርኩም።",2019-12-11T23:07:27Z,1
2057,IJJu7-COnJc,@robelabrham9888,Zemara melekt yesmalna memher tekle edmen tenan ystelen medhanialem,2019-12-11T21:14:59Z,1
2189,P55sE2Blv20,@elfuamenamenamenethio4534,አሜን አሜን አሜን አባታችን ቃለ  ሕይወት  ያሠማልን የእመቤታችን  ፀጋ በረከት በሁላችን  ይደር,2019-12-11T04:57:44Z,2
2060,HC4vd3fEr9s,@hymettube12,🙏🙏🙏🙏🙏❤️❤️❤️❤️❤️,2019-12-10T20:13:51Z,1
2067,D5Z15j0Oiy4,@hailemussie1122,ቃለ ህይወትን ያሰማልን።,2019-12-10T14:59:14Z,1
2262,TPoTmMzfMFM,@SirakKahsayKibrom,Selam    memhrna   na   mikaeiel   wazem   eba   sdeduna,2019-12-10T09:05:25Z,0
2425,UV1H8woYkPY,@habtegebreab4531,"ሰናይ ተወጥኖቱ፤
እግዚአብሔር ይርዳእከ ለፈጽሞቱ ::",2019-12-10T03:23:16Z,1
2068,D5Z15j0Oiy4,@abbyaklilu1883,ቃለ ህይወት ያሰማልን!,2019-12-10T01:26:08Z,1
2069,D5Z15j0Oiy4,@habtegebreab4531,"ናሁ ተግህደ ልእልናሃ ለታእካ ነገሥት በተክሌ፤
ወይነ ማኅሌታ ተቀድሀ አኮኑ በመጥቅዐ እድ ቢረሌ::",2019-12-10T00:32:55Z,2
2072,LY2JPLBSYqw,@orthodoxaudiobooks5995,"ነፍስና ስጋን የሚማርክ የመላእክት ምስጋና።
የቅዱስ ያሬድ ዜማ።
እግዚአብሄር ሊቃውንት ባሉበት ይጠብቅልን ያብዛልን የቤተክርስትያናችን ጌጥዋ ናቸውና ።",2019-12-08T00:46:32Z,1
2075,QbYXTIa4S9w,@kurabachwehabte568,ዝማሬ መላእክት ያሰማልን ሊቀ ጠበብት እናመሰግናለን።,2019-12-03T02:07:51Z,1
2073,4gAgQOSEo_w,@kiduish21,ቃለ ሕይወት ያሰማልን መምህራችን በእድሜ በጤና ይጠብቅልን የአገልግሎት ዘመንዎን ይባርክልን።,2019-12-02T22:34:27Z,1
2076,QbYXTIa4S9w,@ብመገድኻምርሓኒእግዚ-አ2ኈ,"Zmarie melakt yesmalna memhr 
Edmen tinan yhabkum fetari.",2019-12-02T16:38:15Z,1
2083,fRjjdMmsmhU,@kurabachwehabte568,ዝማሬ መላእክት ያሰማልን ሊቀ ጠበብት ጽፋቱም ቢሚቀጥለው ቢጨመርበት እጅግ ግሩም እና ድንቅ ነው ።,2019-11-29T21:36:08Z,1
2084,fRjjdMmsmhU,@habtegebreab4531,"ዝኬ ውእቱ ዘተብህለ "" ዘያጠልል አእጽምተ እብዝኀ ጣዕሙ ፈድፋደ"" !!!",2019-11-29T21:08:47Z,0
2085,fRjjdMmsmhU,@amanielhabtom9532,Kale hiwet yesmalna mergeta,2019-11-29T19:32:26Z,1
2087,UasIzzkgqEs,@kidistnigussie9338,Egziabher yistelen! Do you happen to have the English translation?,2019-11-28T21:39:22Z,2
2099,ZN9dbzoL4fg,@mhretabkfle5794,ቃለ ሂወት ያሰማለን,2019-11-28T19:06:20Z,1
2100,ZN9dbzoL4fg,@teklehaymanotgebrehiwet9640,Memhrachn kale hiwot yasemaln beedme betsega ytebkln,2019-11-27T16:19:01Z,1
2101,ZN9dbzoL4fg,@hymettube12,ከጽዮን ፍቅር ይክፈለን ከትውልዷ ትደምረን ለዘለዓለም እንድናመሰግናት አሜን 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,2019-11-27T15:01:39Z,1
2093,9niCbIbOxUk,@dawithabtom3971,Yminmar sewach sle alen endezi adragach sitlkuln betaem truuuuuuuuu newwwwwwww,2019-11-26T15:40:45Z,4
2094,9niCbIbOxUk,@dawithabtom3971,Betaem enamesegnalen,2019-11-26T15:39:45Z,5
2102,ZN9dbzoL4fg,@yaredsem,Zmarie melaikt yasemalen,2019-11-26T09:37:43Z,1
2134,6y6MAncEdJw,@rashamash3070,"Amen amen amen kal hweite ysemaln echen webhye haiemanowetacnen ,twoahdowen egzbhre etbkeln",2019-11-23T10:59:07Z,1
2107,-0ygi2_EZQM,@mesfinbekele1962,ክብረ ቅዱስ ያሬድን ያድልልን እጅግ የሚመሰገን መልካምነት ነው,2019-11-21T05:21:57Z,1
2108,-0ygi2_EZQM,@dawithabtom3971,Betaem tru new  edezih adrgachw laken ebakachw,2019-11-20T22:55:37Z,1
2109,-0ygi2_EZQM,@dirrubegame3102,AMEN AMEN AMEN 🙌🙌⛪🙌🙌😭,2019-11-20T21:33:11Z,0
2110,-0ygi2_EZQM,@yaredghebrehans5885,ዝማሬ መላእክት ያሰማለን መምህር  በታም ደስ ይላል ግን የ እስመላለሙ ጭምር እንደቅድሙ  ይቅርታ ግን ።,2019-11-20T20:32:25Z,1
2111,-0ygi2_EZQM,@kurabachwehabte568,እናመሰግናለን ሊቀ ጠበብት ተክሌ ሲራክ። ትንሽ ግን የድምጽ ጥራት ጉድለት አለበት ። የእስመ ላለሙን ዜማውንና ጽፋቱን ቢጨመርበት እጅግ ግሩም ነው ።,2019-11-20T14:54:26Z,1
2112,-0ygi2_EZQM,@birhanegedion9747,የድምጽ ጥራት ይጎድለዋል ውጭ ቢሆን ይሻል ይመስለኛል ለቀጣዩ ግዜ,2019-11-20T11:43:16Z,1
2117,wfk5qMVnK08,@abbyaklilu1883,ቃለህይወት ያሰማልን,2019-11-19T20:59:13Z,1
2118,wfk5qMVnK08,@abbyaklilu1883,ከመላእክት አለቃ ረድኤት በረከት ለሀገራችን ያምጣልን,2019-11-19T20:57:33Z,1
2119,wfk5qMVnK08,@teklehaymanotgebrehiwet9640,መ/ ቃለ ህይወት ያሰማልኝ ያአገልግሎት ዘመናቸው ያረዝምል,2019-11-19T17:28:39Z,1
2120,wfk5qMVnK08,@dirrubegame3102,😭😭🤲🤲⛪🤲🤲😭😭,2019-11-19T17:12:40Z,1
2121,wfk5qMVnK08,@dirrubegame3102,"AMEN AMEN AMEN Sagale jirenya issin hadhagesisu ebifama silasen siha ebisu 
🤲🤲🤲⛪⛪🤲🤲🤲",2019-11-19T17:09:50Z,1
2127,XHsk5jQqo_w,@dirrubegame3102,"AMEN AMEN AMEN 🙌🙌⛪😭🙌🙌
Elllle Ellllllle Ellllle🎤🎤",2019-11-18T19:26:46Z,2
2155,BqosCuk4lp8,@noahg2935,ብጣዕሚ ደስ ዘብልን፥ መሃርን እዩ። አምላኽ ስራሕኩም ይባርኽ። ንአቦና ድማ ዕድመን ጥዕናን ይሃበልና ኣምላኽ።,2019-11-15T12:04:47Z,6
2128,XHsk5jQqo_w,@yaredghebrehans5885,ዝማሬ መላእክት ያሰማለን እመብርሃን ትጠብቅ ።,2019-11-13T22:30:40Z,2
2129,XHsk5jQqo_w,@sk3250,ዝማሬ መላእክት ያሰማልን መላእከ ስብሃት,2019-11-12T19:21:30Z,2
2130,XHsk5jQqo_w,@ሱርያልዕዝራሱቱኤል,ዝማሬ መላእክት ያሰማልን ሊቀ ጠበብት,2019-11-12T17:32:59Z,2
2131,XHsk5jQqo_w,@kiduish21,ዝማሬ መላእክት ያሰማልን ግን ድምፅ ጥራት ችግር አለ,2019-11-12T13:25:38Z,1
2139,5hXAAw0rDjw,@xigoxgoy8tx8txotf5,ቃለ ህይወት ያሰማልን፡ ሊቀ ጠበብት፡፡,2019-11-12T07:08:12Z,0
2135,6y6MAncEdJw,@ሱርያልዕዝራሱቱኤል,Liqu enamesgnalen zmare melakt yasemaln. endihum endezi b youtube channelachu ehenn yemiyamr wereb lemitasetalalfuln debre brhan betekrstyann betam  enamesegnalen. Ketlubet. Lela ye kebero ametat maletm yemahlet endezi btametuln tru neber. Amesegnalew,2019-11-11T15:25:48Z,1
